"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI14668","Gerente de Producto de IA",161683,"EUR","ejecutivo","completo","Alemania","grande","hibrido","Hadoop, SQL, Python, TensorFlow, MLOps","doctorado",19,"energia","2024-04-30","2024-06-28",819,9.5,"Cognitive Computing","Alemania"
"AI14669","Cientifico de Datos",78579,"USD","intermedio","temporal","Israel","pequeña","presencial","Java, Data Visualization, MLOps, R, AWS","tecnico superior",2,"telecomunicaciones","2024-02-15","2024-04-20",1410,8.9,"Predictive Systems","Israel"
"AI14670","Arquitecto de IA",98927,"EUR","intermedio","completo","Paises Bajos","pequeña","presencial","Tableau, GCP, Azure, Hadoop, Scala","tecnico superior",3,"politica","2024-01-29","2024-03-14",1021,8.2,"Future Systems","Países Bajos"
"AI14671","Ingeniero de Vision por Computadora",74384,"JPY","principiante","autonomo","Japon","mediana","hibrido","Data Visualization, PyTorch, Deep Learning, NLP","tecnico superior",1,"manufactura","2024-08-08","2024-08-31",1730,8.2,"Advanced Robotics","Japon"
"AI14672","Gerente de Producto de IA",203594,"AUD","ejecutivo","completo","Australia","grande","presencial","Java, Data Visualization, MLOps, SQL","master",17,"tecnologia","2024-01-13","2024-03-17",2249,9.3,"TechCorp Inc","Australia"
"AI14673","Director/a de Inteligencia Artificial",304108,"SGD","ejecutivo","temporal","Singapur","grande","presencial","Python, TensorFlow, Kubernetes, Spark, Statistics","grado",11,"minorista","2024-12-25","2025-03-02",2030,7.1,"Cloud AI Solutions","Singapur"
"AI14674","Arquitecto de IA",128907,"CAD","avanzado","temporal","Canada","mediana","presencial","SQL, Azure, Python","master",8,"energia","2025-02-19","2025-03-08",1987,6.9,"DeepTech Ventures","Canada"
"AI14675","Investigador/a en Machine Learning",103434,"EUR","intermedio","parcial","Austria","mediana","remoto","TensorFlow, Mathematics, Linux, SQL","doctorado",2,"finanzas","2024-04-19","2024-05-27",1328,5.4,"Digital Transformation LLC","Austria"
"AI14676","Especialista en IA",126930,"USD","intermedio","autonomo","Noruega","pequeña","presencial","Linux, Python, Computer Vision","grado",2,"medios","2025-02-11","2025-04-05",1625,7.2,"Machine Intelligence Group","Noruega"
"AI14677","Cientifico Investigador",150089,"EUR","ejecutivo","autonomo","Alemania","mediana","remoto","Python, R, Java, Git, Tableau","grado",19,"transporte","2025-02-22","2025-04-15",1964,7.4,"Machine Intelligence Group","Alemania"
"AI14678","Ingeniero de Aprendizaje Automatico",84084,"CAD","intermedio","autonomo","Canada","mediana","presencial","Java, PyTorch, Kubernetes, Azure, R","doctorado",4,"medios","2024-06-30","2024-09-01",1516,9.8,"Algorithmic Solutions","Singapur"
"AI14679","Ingeniero de Procesamiento de Lenguaje Natural",137388,"USD","avanzado","temporal","Corea del Sur","grande","remoto","Docker, PyTorch, Kubernetes","grado",8,"tecnologia","2024-07-18","2024-09-02",2379,6.2,"Advanced Robotics","Corea del Sur"
"AI14680","Consultor de IA",70308,"USD","intermedio","parcial","Finlandia","mediana","remoto","SQL, Scala, Git, PyTorch","doctorado",4,"inmobiliaria","2024-07-21","2024-09-02",1317,8.0,"TechCorp Inc","Finlandia"
"AI14681","Gerente de Producto de IA",121990,"SGD","intermedio","parcial","Singapur","grande","hibrido","SQL, Linux, TensorFlow","master",2,"tecnologia","2024-03-06","2024-04-16",926,9.0,"DataVision Ltd","Irlanda"
"AI14682","Ingeniero/a de Operaciones de Aprendizaje Automatico",69409,"USD","principiante","temporal","Suecia","grande","presencial","AWS, Mathematics, GCP, Azure","master",1,"consultoria","2024-06-09","2024-08-19",594,5.5,"Future Systems","Suecia"
"AI14683","Investigador de IA",89827,"USD","principiante","temporal","Dinamarca","mediana","presencial","Tableau, Java, Data Visualization, Python","master",1,"consultoria","2024-10-17","2024-11-20",1703,9.2,"Smart Analytics","Dinamarca"
"AI14684","Director/a de Inteligencia Artificial",48806,"USD","avanzado","parcial","China","pequeña","hibrido","Python, Computer Vision, Hadoop, Scala, Git","grado",6,"minorista","2024-10-27","2024-12-17",1758,6.4,"AI Innovations","China"
"AI14685","Director/a de Inteligencia Artificial",94120,"CAD","avanzado","completo","Canada","pequeña","presencial","PyTorch, SQL, NLP","tecnico superior",6,"finanzas","2024-11-13","2025-01-19",2290,5.4,"Quantum Computing Inc","Canada"
"AI14686","Analista de Datos",175493,"USD","avanzado","autonomo","Estados Unidos","grande","remoto","Kubernetes, NLP, Scala, MLOps, Spark","doctorado",5,"medios","2024-05-26","2024-06-28",2336,5.7,"Predictive Systems","Estados Unidos"
"AI14687","Cientifico de Datos",257356,"EUR","ejecutivo","temporal","Austria","grande","hibrido","Python, Spark, Mathematics, Git","master",16,"energia","2024-01-20","2024-02-12",2229,8.3,"TechCorp Inc","Austria"
"AI14688","Ingeniero de Vision por Computadora",200799,"CAD","ejecutivo","autonomo","Canada","mediana","hibrido","Linux, Tableau, Docker","grado",15,"salud","2024-06-14","2024-07-05",1406,6.5,"AI Innovations","Canada"
"AI14689","Cientifico de Datos",210158,"EUR","ejecutivo","parcial","Austria","mediana","presencial","SQL, PyTorch, Mathematics","grado",15,"transporte","2024-11-22","2025-01-24",1727,8.6,"Smart Analytics","Republica Checa"
"AI14690","Ingeniero/a de Sistemas Autonomos",46770,"USD","principiante","autonomo","Suecia","pequeña","presencial","AWS, Kubernetes, Tableau, GCP, Linux","tecnico superior",0,"salud","2024-11-28","2025-01-25",1620,5.6,"TechCorp Inc","Suiza"
"AI14691","Ingeniero de Datos",114132,"CHF","intermedio","temporal","Suiza","mediana","hibrido","Java, TensorFlow, SQL, Deep Learning","tecnico superior",4,"inmobiliaria","2024-05-24","2024-06-30",2162,7.2,"AI Innovations","Suiza"
"AI14692","Ingeniero de Vision por Computadora",71064,"USD","principiante","completo","Irlanda","pequeña","presencial","Docker, Python, TensorFlow, R","master",1,"automocion","2024-06-11","2024-08-15",2497,5.7,"Cloud AI Solutions","Irlanda"
"AI14693","Cientifico de Datos",181541,"SGD","avanzado","completo","Singapur","grande","hibrido","Tableau, Hadoop, SQL, MLOps, Git","master",5,"finanzas","2024-04-19","2024-05-06",1193,8.1,"Future Systems","Singapur"
"AI14694","Cientifico Investigador",24046,"USD","principiante","parcial","China","pequeña","remoto","SQL, Python, Java, GCP, Computer Vision","doctorado",0,"automocion","2025-02-24","2025-04-05",2443,7.6,"Neural Networks Co","China"
"AI14695","Especialista en IA",107262,"USD","avanzado","temporal","Corea del Sur","mediana","hibrido","Java, Computer Vision, Mathematics","doctorado",5,"politica","2024-12-02","2024-12-30",2342,9.6,"Neural Networks Co","Corea del Sur"
"AI14696","Director/a de Inteligencia Artificial",120857,"USD","avanzado","autonomo","Corea del Sur","grande","hibrido","Python, TensorFlow, Deep Learning","doctorado",9,"finanzas","2024-06-05","2024-07-05",1291,5.6,"Algorithmic Solutions","Corea del Sur"
"AI14697","Director/a de Inteligencia Artificial",71387,"CAD","principiante","temporal","Canada","mediana","presencial","Docker, Git, Python","master",0,"finanzas","2024-02-11","2024-03-29",2059,5.9,"Neural Networks Co","Canada"
"AI14698","Ingeniero de Datos",64859,"USD","intermedio","parcial","Corea del Sur","pequeña","presencial","MLOps, Git, Python","doctorado",4,"energia","2025-04-24","2025-06-14",2136,5.9,"Neural Networks Co","Corea del Sur"
"AI14699","Consultor de IA",69368,"JPY","principiante","completo","Japon","mediana","presencial","Kubernetes, Computer Vision, Git","doctorado",0,"consultoria","2024-03-16","2024-04-22",550,8.0,"Advanced Robotics","Japon"
"AI14700","Gerente de Producto de IA",57640,"EUR","principiante","parcial","Paises Bajos","mediana","hibrido","Java, Linux, Spark, Azure","grado",0,"inmobiliaria","2024-07-20","2024-08-11",2226,8.0,"Cloud AI Solutions","Países Bajos"
"AI14701","Cientifico Investigador",100171,"CAD","avanzado","completo","Canada","pequeña","presencial","Git, MLOps, Linux, Data Visualization, Azure","grado",5,"transporte","2024-02-08","2024-03-07",1994,5.0,"Advanced Robotics","Canada"
"AI14702","Ingeniero de Aprendizaje Profundo",66219,"SGD","principiante","temporal","Singapur","pequeña","remoto","GCP, Data Visualization, Azure, AWS","doctorado",0,"minorista","2024-12-23","2025-02-25",1170,6.5,"Cognitive Computing","Singapur"
"AI14703","Ingeniero de Aprendizaje Profundo",133384,"EUR","ejecutivo","parcial","Austria","pequeña","presencial","Python, TensorFlow, Tableau","master",11,"inmobiliaria","2024-01-07","2024-03-03",1888,8.8,"TechCorp Inc","Austria"
"AI14704","Investigador/a en Machine Learning",133208,"EUR","avanzado","autonomo","Paises Bajos","grande","remoto","Git, Data Visualization, SQL","grado",8,"medios","2024-06-06","2024-08-17",640,7.6,"Advanced Robotics","Japon"
"AI14705","Consultor de IA",179309,"USD","ejecutivo","completo","Irlanda","pequeña","presencial","Data Visualization, R, Linux","tecnico superior",15,"telecomunicaciones","2024-01-18","2024-02-18",1899,8.0,"DeepTech Ventures","Irlanda"
"AI14706","Cientifico/a de Datos Principal",85394,"JPY","intermedio","autonomo","Japon","pequeña","presencial","Azure, Scala, Deep Learning, GCP, AWS","doctorado",4,"transporte","2024-09-29","2024-11-01",557,7.1,"Digital Transformation LLC","Japon"
"AI14707","Ingeniero de Procesamiento de Lenguaje Natural",150883,"AUD","avanzado","completo","Australia","grande","presencial","Hadoop, Git, Spark, SQL, Python","doctorado",5,"educacion","2024-12-26","2025-01-16",2237,7.9,"Autonomous Tech","Australia"
"AI14708","Cientifico Investigador",140306,"JPY","ejecutivo","autonomo","Japon","pequeña","remoto","Kubernetes, PyTorch, Data Visualization, Hadoop, Docker","master",15,"finanzas","2025-03-04","2025-04-07",2469,8.7,"Quantum Computing Inc","Turquia"
"AI14709","Ingeniero/a de Operaciones de Aprendizaje Automatico",132345,"USD","intermedio","temporal","Noruega","grande","remoto","MLOps, PyTorch, Data Visualization, Scala","tecnico superior",3,"minorista","2025-01-29","2025-03-14",1930,7.7,"DataVision Ltd","Suiza"
"AI14710","Especialista en IA",81632,"EUR","principiante","temporal","Alemania","grande","presencial","Scala, Python, NLP, Tableau, Git","doctorado",0,"salud","2024-04-09","2024-04-26",1361,7.6,"Future Systems","Países Bajos"
"AI14711","Ingeniero de Robotica",145334,"SGD","avanzado","completo","Singapur","mediana","presencial","NLP, Java, Python, Statistics, Deep Learning","doctorado",9,"energia","2025-03-28","2025-05-21",2432,8.3,"AI Innovations","Singapur"
"AI14712","Gerente de Producto de IA",103134,"CHF","principiante","temporal","Suiza","mediana","remoto","Spark, R, GCP, TensorFlow, PyTorch","master",0,"medios","2024-09-14","2024-11-23",679,6.6,"Digital Transformation LLC","Suiza"
"AI14713","Ingeniero de Aprendizaje Automatico",73844,"USD","principiante","parcial","Dinamarca","mediana","hibrido","SQL, Statistics, MLOps, Mathematics","tecnico superior",0,"transporte","2024-04-03","2024-05-20",1162,7.0,"DataVision Ltd","Dinamarca"
"AI14714","Ingeniero de Procesamiento de Lenguaje Natural",53224,"USD","principiante","parcial","Israel","pequeña","hibrido","Python, Mathematics, Kubernetes","tecnico superior",0,"telecomunicaciones","2024-11-29","2025-01-30",1152,7.7,"TechCorp Inc","Israel"
"AI14715","Ingeniero de Procesamiento de Lenguaje Natural",96148,"USD","principiante","autonomo","Noruega","grande","hibrido","SQL, GCP, Kubernetes, PyTorch","tecnico superior",0,"transporte","2025-02-18","2025-05-02",1244,9.6,"Advanced Robotics","Noruega"
"AI14716","Investigador de IA",61479,"USD","intermedio","autonomo","Corea del Sur","mediana","hibrido","Docker, Hadoop, TensorFlow, Spark","master",3,"finanzas","2024-06-19","2024-07-15",1985,6.0,"Predictive Systems","Corea del Sur"
"AI14717","Gerente de Producto de IA",89485,"CHF","principiante","autonomo","Suiza","grande","hibrido","Scala, GCP, Statistics, Python","master",1,"automocion","2025-03-13","2025-05-08",660,5.9,"TechCorp Inc","Suiza"
"AI14718","Especialista en IA",119054,"AUD","intermedio","completo","Australia","grande","remoto","Git, Python, R","doctorado",2,"manufactura","2024-10-02","2024-11-15",1819,8.1,"Neural Networks Co","Australia"
"AI14719","Cientifico de Datos",39720,"USD","avanzado","completo","India","pequeña","presencial","R, Kubernetes, Python","grado",9,"automocion","2024-01-14","2024-03-07",580,7.3,"DeepTech Ventures","India"
"AI14720","Ingeniero de Aprendizaje Profundo",148540,"GBP","avanzado","completo","Reino Unido","grande","remoto","Hadoop, Computer Vision, Git, Azure, Tableau","master",5,"minorista","2025-04-11","2025-05-09",643,6.5,"Advanced Robotics","Reino Unido"
"AI14721","Arquitecto de IA",67388,"USD","principiante","parcial","Irlanda","pequeña","presencial","MLOps, SQL, Linux, Git","master",1,"medios","2024-04-11","2024-05-19",835,5.6,"Advanced Robotics","Irlanda"
"AI14722","Investigador/a en Machine Learning",71198,"USD","intermedio","parcial","Corea del Sur","grande","hibrido","SQL, Scala, Hadoop, AWS","doctorado",3,"politica","2024-09-26","2024-10-28",2030,5.2,"TechCorp Inc","Corea del Sur"
"AI14723","Ingeniero de Vision por Computadora",114413,"USD","intermedio","parcial","Estados Unidos","grande","presencial","MLOps, PyTorch, Kubernetes, TensorFlow, AWS","doctorado",4,"inmobiliaria","2024-07-12","2024-09-12",1436,7.9,"Digital Transformation LLC","Estados Unidos"
"AI14724","Investigador de IA",75404,"USD","principiante","parcial","Estados Unidos","mediana","hibrido","Python, Hadoop, Java, TensorFlow, Computer Vision","tecnico superior",0,"transporte","2024-10-17","2024-11-16",2155,5.8,"Quantum Computing Inc","Estados Unidos"
"AI14725","Cientifico de Datos",72723,"USD","intermedio","autonomo","Corea del Sur","mediana","presencial","Computer Vision, Python, SQL, R","grado",3,"tecnologia","2024-01-18","2024-02-13",2430,9.7,"Predictive Systems","Corea del Sur"
"AI14726","Analista de Datos",87914,"USD","ejecutivo","temporal","China","mediana","remoto","Spark, Python, Git, Docker","doctorado",14,"tecnologia","2024-08-22","2024-09-13",1342,6.6,"Smart Analytics","China"
"AI14727","Ingeniero de Aprendizaje Automatico",121462,"EUR","avanzado","temporal","Alemania","grande","presencial","Kubernetes, Java, Computer Vision","tecnico superior",7,"salud","2024-03-08","2024-04-08",1728,8.5,"Future Systems","Alemania"
"AI14728","Especialista en IA",28481,"USD","principiante","autonomo","China","pequeña","hibrido","Scala, Spark, Git","tecnico superior",0,"energia","2025-01-04","2025-02-12",2191,7.9,"Advanced Robotics","China"
"AI14729","Consultor de IA",168933,"SGD","ejecutivo","temporal","Singapur","grande","presencial","Linux, MLOps, Python, TensorFlow, NLP","grado",11,"automocion","2024-05-22","2024-07-08",2084,9.9,"Neural Networks Co","Singapur"
"AI14730","Consultor de IA",116189,"USD","intermedio","temporal","Suecia","grande","hibrido","Python, GCP, Tableau, Deep Learning","doctorado",3,"educacion","2024-05-04","2024-06-15",1686,6.9,"Neural Networks Co","Suecia"
"AI14731","Ingeniero/a de Sistemas Autonomos",162901,"USD","ejecutivo","autonomo","Noruega","pequeña","presencial","Scala, Kubernetes, Linux, NLP","doctorado",12,"minorista","2024-04-21","2024-05-14",1580,7.4,"AI Innovations","Nigeria"
"AI14732","Cientifico de Datos",312986,"USD","ejecutivo","temporal","Noruega","mediana","presencial","Git, Docker, Deep Learning, Hadoop","tecnico superior",17,"tecnologia","2024-05-23","2024-07-21",2326,6.7,"Autonomous Tech","Noruega"
"AI14733","Ingeniero de Datos",118449,"EUR","avanzado","parcial","Francia","grande","remoto","Python, TensorFlow, Azure, Computer Vision","tecnico superior",8,"manufactura","2024-02-27","2024-05-07",2232,6.7,"DataVision Ltd","Francia"
"AI14734","Investigador de IA",105386,"EUR","intermedio","parcial","Alemania","mediana","presencial","Java, Mathematics, Kubernetes","grado",2,"finanzas","2024-06-08","2024-08-14",1140,8.7,"TechCorp Inc","Alemania"
"AI14735","Especialista en IA",79025,"EUR","intermedio","autonomo","Paises Bajos","pequeña","hibrido","Python, MLOps, Git, TensorFlow","grado",3,"tecnologia","2024-02-05","2024-04-09",686,5.1,"Predictive Systems","Países Bajos"
"AI14736","Cientifico Investigador",102196,"USD","intermedio","parcial","Suecia","mediana","remoto","Python, Spark, Hadoop, Statistics","master",2,"videojuegos","2024-01-15","2024-03-10",1781,6.5,"DeepTech Ventures","Rusia"
"AI14737","Ingeniero de Procesamiento de Lenguaje Natural",67175,"EUR","principiante","autonomo","Austria","pequeña","hibrido","Deep Learning, PyTorch, Linux, Java, AWS","grado",1,"minorista","2024-08-25","2024-10-23",782,9.3,"Machine Intelligence Group","Austria"
"AI14738","Ingeniero/a de Operaciones de Aprendizaje Automatico",59042,"AUD","principiante","temporal","Australia","pequeña","presencial","Data Visualization, SQL, Statistics, MLOps, Spark","doctorado",1,"manufactura","2024-06-19","2024-08-02",1419,6.6,"Machine Intelligence Group","Australia"
"AI14739","Consultor de IA",245998,"CHF","ejecutivo","parcial","Suiza","pequeña","remoto","Python, Mathematics, Scala, GCP","tecnico superior",15,"consultoria","2024-04-12","2024-05-24",1628,9.4,"Future Systems","Rusia"
"AI14740","Especialista en IA",48852,"SGD","principiante","temporal","Singapur","pequeña","presencial","Docker, TensorFlow, Git, GCP, AWS","master",0,"finanzas","2025-01-18","2025-02-25",2134,8.4,"Digital Transformation LLC","Singapur"
