"id_trabajo","titulo_id","empresa_id","salario_usd","moneda","nivel_experiencia","tipo_contrato","modalidad","anos_experiencia","industria_id","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","residencia_empleado"
"AI14481",13,13,201083.0,"AUD","ejecutivo","parcial","presencial",14,12,"2024-07-03","2024-08-11",1486,7.3,"Colombia"
"AI14482",7,4,63962.0,"CAD","intermedio","temporal","hibrido",2,6,"2025-02-08","2025-04-02",1369,8.1,"Canada"
"AI14483",6,11,124552.0,"CHF","intermedio","temporal","remoto",4,8,"2025-01-26","2025-03-02",1392,9.0,"Suiza"
"AI14484",16,8,65428.0,"USD","principiante","autonomo","hibrido",0,12,"2025-04-06","2025-06-14",1254,6.9,"Chile"
"AI14485",4,14,122062.0,"CHF","intermedio","completo","presencial",2,8,"2024-05-11","2024-06-15",2116,7.8,"Suiza"
"AI14486",20,9,111469.0,"AUD","avanzado","autonomo","presencial",8,13,"2025-03-25","2025-05-16",581,5.9,"Brasil"
"AI14487",8,2,181761.0,"USD","ejecutivo","completo","hibrido",10,7,"2025-01-17","2025-02-08",1234,9.5,"Corea del Sur"
"AI14488",16,7,116229.0,"GBP","avanzado","parcial","remoto",8,3,"2025-01-03","2025-02-16",1852,9.8,"Letonia"
"AI14489",1,10,82622.0,"USD","principiante","temporal","remoto",0,5,"2025-01-20","2025-03-16",1749,8.5,"Finlandia"
"AI14490",20,4,96369.0,"USD","principiante","autonomo","hibrido",0,6,"2024-01-30","2024-03-08",1367,9.4,"Noruega"
"AI14491",17,15,53103.0,"USD","principiante","temporal","presencial",1,6,"2024-04-27","2024-07-04",1971,9.2,"Israel"
"AI14492",19,9,57126.0,"EUR","principiante","parcial","hibrido",0,13,"2024-08-11","2024-10-23",1473,7.3,"Reino Unido"
"AI14493",7,5,94857.0,"JPY","principiante","parcial","presencial",0,2,"2025-03-30","2025-05-04",1942,8.4,"Japon"
"AI14494",17,10,99850.0,"EUR","avanzado","parcial","remoto",7,2,"2024-10-14","2024-12-12",1764,9.5,"Alemania"
"AI14495",11,10,26941.0,"USD","principiante","completo","hibrido",1,9,"2024-01-29","2024-03-18",929,5.2,"India"
"AI14496",9,4,37543.0,"USD","intermedio","completo","remoto",4,15,"2025-02-09","2025-03-27",1623,9.6,"Rumania"
"AI14497",2,9,145765.0,"USD","avanzado","parcial","hibrido",9,11,"2024-07-07","2024-08-09",1970,7.4,"Israel"
"AI14498",16,3,109358.0,"USD","avanzado","completo","remoto",6,10,"2025-03-23","2025-05-26",1121,6.0,"Ucrania"
"AI14499",4,10,85375.0,"USD","ejecutivo","temporal","presencial",16,11,"2024-02-13","2024-04-14",1288,9.6,"Vietnam"
"AI14500",20,14,34369.0,"USD","intermedio","completo","hibrido",2,3,"2024-10-24","2024-12-15",2200,8.1,"China"
"AI14501",2,6,101172.0,"USD","intermedio","completo","remoto",3,3,"2024-10-26","2024-12-02",1033,5.6,"Estados Unidos"
"AI14502",5,2,100350.0,"USD","principiante","completo","hibrido",0,15,"2024-12-20","2025-03-03",1176,7.2,"Dinamarca"
"AI14503",4,13,53409.0,"SGD","principiante","autonomo","hibrido",1,13,"2024-06-25","2024-09-03",2077,7.7,"Singapur"
"AI14504",2,16,109264.0,"USD","intermedio","parcial","presencial",3,3,"2024-03-29","2024-06-06",677,6.5,"Republica Checa"
"AI14505",17,1,67190.0,"USD","principiante","autonomo","presencial",0,11,"2024-06-12","2024-07-13",1965,8.4,"Estados Unidos"
"AI14506",14,2,68547.0,"JPY","principiante","completo","presencial",0,2,"2025-02-05","2025-03-18",1778,5.3,"Argentina"
"AI14507",11,5,86075.0,"USD","intermedio","parcial","hibrido",2,5,"2024-05-15","2024-06-18",1624,9.5,"Israel"
"AI14508",13,3,71794.0,"USD","avanzado","autonomo","hibrido",8,8,"2024-07-21","2024-08-14",1256,8.3,"China"
"AI14509",10,16,89033.0,"EUR","intermedio","temporal","presencial",2,13,"2024-09-30","2024-10-17",1062,5.3,"Países Bajos"
"AI14510",9,5,241780.0,"GBP","ejecutivo","completo","hibrido",13,5,"2025-03-26","2025-06-02",1804,5.4,"Reino Unido"
"AI14511",2,9,90029.0,"GBP","intermedio","parcial","presencial",2,13,"2024-07-29","2024-08-25",1922,8.2,"Reino Unido"
"AI14512",19,6,125238.0,"USD","avanzado","autonomo","presencial",9,14,"2024-07-16","2024-09-27",764,8.6,"Israel"
"AI14513",13,7,60541.0,"USD","intermedio","autonomo","hibrido",2,2,"2024-08-17","2024-09-17",1236,8.7,"Corea del Sur"
"AI14514",15,14,45630.0,"EUR","principiante","completo","presencial",1,9,"2024-07-04","2024-07-29",676,6.1,"Francia"
"AI14515",6,15,159534.0,"CHF","avanzado","autonomo","presencial",6,3,"2024-11-09","2025-01-21",1441,7.5,"Suiza"
"AI14516",16,1,68523.0,"USD","principiante","autonomo","presencial",0,11,"2024-11-15","2025-01-23",836,6.5,"Irlanda"
"AI14517",4,8,93997.0,"EUR","intermedio","completo","hibrido",3,1,"2025-01-27","2025-03-02",1646,6.8,"Austria"
"AI14518",5,8,61638.0,"EUR","intermedio","autonomo","remoto",3,2,"2025-02-07","2025-03-14",2027,6.3,"Reino Unido"
"AI14519",3,7,111944.0,"USD","avanzado","autonomo","remoto",9,6,"2024-02-19","2024-04-24",1783,9.6,"Finlandia"
"AI14520",4,14,99102.0,"JPY","avanzado","autonomo","remoto",6,7,"2024-06-26","2024-08-05",2283,9.9,"Japon"
"AI14521",10,7,66373.0,"USD","principiante","autonomo","presencial",0,5,"2024-12-27","2025-02-22",2425,6.7,"Irlanda"
"AI14522",7,6,286837.0,"USD","ejecutivo","completo","remoto",10,7,"2024-01-06","2024-03-19",737,6.3,"Suecia"
"AI14523",4,9,163282.0,"EUR","ejecutivo","temporal","remoto",12,6,"2025-01-27","2025-02-16",1004,6.4,"Francia"
"AI14524",7,13,116441.0,"USD","avanzado","completo","remoto",9,15,"2025-02-28","2025-03-30",1732,5.6,"Corea del Sur"
"AI14525",12,2,72672.0,"CAD","principiante","completo","presencial",1,13,"2024-09-13","2024-10-15",789,5.4,"China"
"AI14526",9,13,125105.0,"USD","avanzado","completo","presencial",8,9,"2024-09-01","2024-10-22",623,5.4,"Suecia"
"AI14527",14,2,160966.0,"SGD","avanzado","temporal","hibrido",5,15,"2024-08-09","2024-10-12",1920,7.8,"Singapur"
"AI14528",19,14,87326.0,"CAD","intermedio","temporal","hibrido",4,11,"2024-05-15","2024-06-07",754,7.0,"Canada"
"AI14529",10,15,135601.0,"USD","avanzado","parcial","hibrido",8,5,"2024-03-17","2024-04-17",1413,6.1,"China"
"AI14530",9,2,217533.0,"CHF","ejecutivo","parcial","presencial",17,3,"2025-03-26","2025-06-01",633,8.2,"Rumania"
"AI14531",2,8,98113.0,"EUR","intermedio","autonomo","hibrido",3,2,"2024-10-30","2024-11-16",2184,8.1,"Francia"
"AI14532",18,10,81244.0,"USD","principiante","parcial","hibrido",1,5,"2024-02-01","2024-03-22",628,6.4,"Hungria"
"AI14533",14,10,89895.0,"EUR","principiante","temporal","remoto",0,9,"2024-06-24","2024-08-11",1131,8.0,"Italia"
"AI14534",17,12,171139.0,"USD","ejecutivo","autonomo","remoto",15,4,"2024-06-10","2024-07-11",1799,9.7,"Letonia"
"AI14535",5,14,62756.0,"SGD","principiante","autonomo","hibrido",0,10,"2024-06-04","2024-07-10",918,7.3,"Singapur"
"AI14536",8,7,335964.0,"CHF","ejecutivo","temporal","hibrido",11,6,"2025-02-20","2025-05-03",707,7.6,"Suiza"
"AI14537",1,16,106920.0,"EUR","intermedio","completo","hibrido",3,9,"2024-09-17","2024-11-29",2132,7.3,"Reino Unido"
"AI14538",8,6,119575.0,"EUR","intermedio","temporal","remoto",4,11,"2024-12-04","2024-12-24",2163,6.1,"Austria"
"AI14539",4,11,84559.0,"USD","ejecutivo","completo","hibrido",10,5,"2025-04-15","2025-05-18",1877,8.6,"China"
"AI14540",2,16,101252.0,"USD","intermedio","autonomo","remoto",2,13,"2024-01-05","2024-03-01",1702,9.2,"Noruega"
"AI14541",8,9,236723.0,"CHF","ejecutivo","autonomo","presencial",17,12,"2024-10-13","2024-11-13",2464,9.2,"Suiza"
"AI14542",16,9,244256.0,"USD","ejecutivo","autonomo","presencial",16,3,"2024-07-03","2024-07-20",2238,5.9,"Estados Unidos"
"AI14543",7,6,158103.0,"EUR","ejecutivo","completo","hibrido",11,1,"2025-01-30","2025-02-26",955,5.6,"Dinamarca"
"AI14544",2,1,130549.0,"EUR","avanzado","temporal","hibrido",5,15,"2025-03-06","2025-04-19",2156,7.0,"Alemania"
"AI14545",10,13,175962.0,"USD","avanzado","completo","remoto",7,10,"2025-03-23","2025-05-10",2102,5.9,"Dinamarca"
"AI14546",2,2,140334.0,"USD","ejecutivo","parcial","remoto",13,9,"2025-01-26","2025-03-27",1612,5.6,"Irlanda"
"AI14547",7,15,83160.0,"CHF","principiante","parcial","hibrido",0,6,"2024-12-10","2025-01-21",1282,9.0,"Suiza"
"AI14548",4,6,195354.0,"AUD","ejecutivo","temporal","remoto",19,10,"2025-04-21","2025-05-31",2365,9.6,"Indonesia"
"AI14549",10,15,62596.0,"AUD","principiante","autonomo","remoto",1,6,"2024-10-21","2024-12-22",1983,5.5,"Canada"
"AI14550",7,4,246772.0,"EUR","ejecutivo","parcial","remoto",13,11,"2024-10-24","2024-11-28",770,9.6,"Austria"
"AI14551",3,11,59096.0,"USD","principiante","temporal","remoto",1,11,"2024-06-14","2024-08-19",2494,8.0,"Corea del Sur"
"AI14552",9,6,144657.0,"USD","ejecutivo","completo","hibrido",12,5,"2024-02-12","2024-03-29",2372,9.8,"Portugal"
"AI14553",17,5,98312.0,"USD","ejecutivo","completo","remoto",17,14,"2024-10-08","2024-11-24",574,9.4,"China"
"AI14554",11,9,268721.0,"EUR","ejecutivo","temporal","remoto",10,1,"2024-12-16","2025-01-21",2163,5.8,"Alemania"
"AI14555",5,4,24804.0,"USD","principiante","temporal","hibrido",1,12,"2024-06-09","2024-07-22",563,6.5,"Ucrania"
"AI14556",5,16,116955.0,"AUD","avanzado","completo","remoto",8,2,"2025-03-15","2025-05-19",1300,9.5,"Australia"
"AI14557",4,5,102088.0,"EUR","intermedio","temporal","remoto",3,9,"2025-04-02","2025-06-03",1698,6.4,"Francia"
"AI14558",18,12,150619.0,"EUR","avanzado","temporal","hibrido",7,4,"2025-02-28","2025-03-30",1410,8.2,"Alemania"
"AI14559",15,2,110839.0,"CAD","intermedio","parcial","hibrido",4,5,"2025-04-15","2025-05-02",1293,6.0,"Malasia"
"AI14560",4,2,201264.0,"CHF","ejecutivo","parcial","presencial",15,15,"2024-11-01","2024-12-17",2398,9.8,"Alemania"
"AI14561",18,13,87432.0,"USD","principiante","parcial","remoto",0,1,"2024-09-30","2024-12-02",1262,5.5,"Estados Unidos"
"AI14562",12,16,63493.0,"EUR","principiante","parcial","hibrido",0,12,"2024-10-14","2024-12-24",2168,9.5,"Países Bajos"
"AI14563",17,5,184467.0,"JPY","ejecutivo","autonomo","hibrido",18,7,"2024-05-23","2024-06-11",872,5.7,"Japon"
"AI14564",20,15,209096.0,"EUR","ejecutivo","completo","remoto",19,12,"2024-02-29","2024-04-25",1107,8.6,"Alemania"
"AI14565",17,5,98677.0,"SGD","intermedio","parcial","remoto",2,14,"2024-02-23","2024-03-20",741,5.5,"Singapur"
"AI14566",13,16,99800.0,"CAD","avanzado","autonomo","hibrido",5,12,"2024-11-10","2025-01-21",1041,9.6,"Canada"
"AI14567",20,1,109379.0,"USD","intermedio","temporal","remoto",3,1,"2025-01-01","2025-03-06",1690,6.2,"Finlandia"
"AI14568",16,1,68608.0,"USD","avanzado","temporal","presencial",5,8,"2024-08-01","2024-09-10",2444,8.5,"China"
"AI14569",2,7,70451.0,"USD","ejecutivo","temporal","remoto",19,6,"2024-02-28","2024-03-21",985,8.7,"India"
"AI14570",19,12,127444.0,"USD","avanzado","completo","presencial",6,9,"2024-10-08","2024-11-11",1031,9.7,"Noruega"
"AI14571",20,1,59585.0,"GBP","principiante","temporal","presencial",1,1,"2024-10-02","2024-12-05",2342,7.6,"España"
"AI14572",9,9,129467.0,"GBP","intermedio","temporal","hibrido",2,4,"2024-12-27","2025-02-02",983,5.9,"Nueva Zelanda"
"AI14573",14,15,89818.0,"CHF","principiante","autonomo","hibrido",1,11,"2024-04-01","2024-06-03",1846,5.6,"Rumania"
"AI14574",15,10,168508.0,"USD","ejecutivo","autonomo","hibrido",18,8,"2024-07-26","2024-09-09",2122,5.1,"Kenia"
"AI14575",11,1,139480.0,"GBP","avanzado","parcial","remoto",8,9,"2024-01-04","2024-02-01",2378,8.2,"Colombia"
"AI14576",11,10,192002.0,"EUR","ejecutivo","autonomo","hibrido",18,10,"2024-07-12","2024-08-08",559,7.7,"Austria"
"AI14577",19,8,58121.0,"USD","intermedio","temporal","presencial",2,9,"2025-01-12","2025-02-15",1764,8.0,"China"
"AI14578",17,1,134623.0,"EUR","ejecutivo","autonomo","presencial",15,10,"2025-04-08","2025-05-05",1864,9.3,"Francia"
"AI14579",14,6,97785.0,"USD","intermedio","temporal","presencial",4,5,"2024-03-28","2024-05-26",807,7.5,"Noruega"
"AI14580",9,8,219292.0,"AUD","ejecutivo","autonomo","remoto",11,12,"2024-01-16","2024-03-12",974,6.3,"Australia"
"AI14581",9,10,52713.0,"USD","intermedio","temporal","remoto",2,8,"2024-05-13","2024-07-10",1083,9.5,"China"
"AI14582",14,16,318665.0,"USD","ejecutivo","completo","hibrido",13,9,"2024-11-02","2024-11-19",1618,8.7,"Dinamarca"
"AI14583",16,11,150768.0,"CHF","intermedio","autonomo","hibrido",4,8,"2024-09-28","2024-11-19",1321,9.3,"Suiza"
"AI14584",5,10,130419.0,"USD","intermedio","temporal","hibrido",2,15,"2024-11-10","2024-12-18",1361,5.6,"Dinamarca"
"AI14585",11,16,134257.0,"USD","intermedio","autonomo","hibrido",2,8,"2025-03-12","2025-05-06",1297,8.8,"Suecia"
"AI14586",5,9,88859.0,"GBP","intermedio","parcial","hibrido",2,3,"2024-09-12","2024-10-09",1916,6.4,"Letonia"
"AI14587",2,14,124958.0,"USD","avanzado","completo","hibrido",8,8,"2024-09-10","2024-10-13",2029,9.9,"Corea del Sur"
"AI14588",3,12,173410.0,"GBP","avanzado","autonomo","hibrido",9,9,"2024-02-11","2024-03-13",2108,8.5,"Reino Unido"
"AI14589",15,8,119770.0,"EUR","avanzado","parcial","hibrido",7,2,"2025-04-17","2025-06-29",648,7.8,"Francia"
"AI14590",1,16,57438.0,"EUR","principiante","completo","hibrido",1,1,"2024-08-16","2024-10-23",717,8.2,"Países Bajos"
"AI14591",7,8,168237.0,"CAD","ejecutivo","parcial","remoto",10,7,"2024-03-14","2024-05-09",2119,9.1,"Canada"
"AI14592",9,5,198127.0,"USD","ejecutivo","completo","remoto",19,14,"2025-04-26","2025-05-10",2065,6.7,"Irlanda"
"AI14593",12,10,91754.0,"USD","avanzado","completo","presencial",5,10,"2024-10-23","2024-12-28",2354,9.8,"Corea del Sur"
"AI14594",20,3,59433.0,"CAD","principiante","autonomo","presencial",1,13,"2025-01-12","2025-01-30",1618,9.0,"Rumania"
"AI14595",6,7,128719.0,"EUR","avanzado","temporal","remoto",5,6,"2025-03-18","2025-05-26",1435,8.1,"Alemania"
"AI14596",19,9,225590.0,"CHF","ejecutivo","completo","hibrido",10,9,"2024-08-17","2024-10-03",832,9.9,"Suiza"
"AI14597",3,3,327266.0,"USD","ejecutivo","autonomo","presencial",19,6,"2024-06-19","2024-08-03",1607,9.6,"Noruega"
"AI14598",4,10,77377.0,"USD","intermedio","autonomo","remoto",3,15,"2024-09-09","2024-11-13",1176,9.6,"Italia"
"AI14599",17,5,172505.0,"USD","avanzado","autonomo","presencial",5,2,"2025-03-18","2025-04-29",789,5.2,"Noruega"
"AI14600",2,13,97488.0,"GBP","intermedio","completo","remoto",4,9,"2024-02-23","2024-04-12",506,9.9,"Reino Unido"
"AI14601",2,10,71688.0,"USD","principiante","temporal","remoto",0,8,"2024-08-13","2024-09-13",518,9.0,"Irlanda"
"AI14602",11,8,177939.0,"USD","ejecutivo","parcial","hibrido",15,7,"2024-07-13","2024-08-31",2444,8.5,"Reino Unido"
"AI14603",8,7,176846.0,"CHF","ejecutivo","temporal","remoto",16,6,"2024-04-01","2024-06-05",1132,8.3,"Suiza"
"AI14604",6,15,75786.0,"EUR","intermedio","autonomo","hibrido",2,6,"2024-12-22","2025-02-12",517,8.1,"Países Bajos"
"AI14605",6,2,57729.0,"USD","principiante","temporal","hibrido",1,5,"2024-01-05","2024-02-26",1690,5.2,"Finlandia"
"AI14606",2,4,103984.0,"USD","avanzado","completo","hibrido",8,7,"2024-11-24","2024-12-08",1783,9.7,"Sudafrica"
"AI14607",19,2,109857.0,"GBP","avanzado","autonomo","hibrido",8,8,"2024-02-25","2024-04-07",814,6.0,"Reino Unido"
"AI14608",16,3,211073.0,"USD","ejecutivo","temporal","presencial",11,4,"2024-10-18","2024-11-02",674,9.0,"Irlanda"
"AI14609",3,11,134522.0,"USD","avanzado","temporal","presencial",5,10,"2025-03-14","2025-04-04",1612,5.7,"Suecia"
"AI14610",14,8,161100.0,"CHF","avanzado","temporal","hibrido",6,1,"2025-01-31","2025-03-14",1781,8.0,"Suiza"
"AI14611",18,10,122301.0,"EUR","avanzado","autonomo","hibrido",6,7,"2024-09-07","2024-10-23",2201,5.8,"Alemania"
"AI14612",19,3,85699.0,"EUR","intermedio","completo","hibrido",2,9,"2024-06-12","2024-07-09",1286,9.8,"Mexico"
"AI14613",6,8,70435.0,"CAD","principiante","autonomo","presencial",1,6,"2025-02-02","2025-03-08",889,8.9,"India"
"AI14614",11,16,83577.0,"EUR","intermedio","completo","presencial",2,1,"2024-05-12","2024-07-13",880,10.0,"Austria"
"AI14615",11,5,224546.0,"USD","ejecutivo","temporal","remoto",18,12,"2024-11-18","2024-12-17",1647,5.1,"Dinamarca"
"AI14616",6,7,164191.0,"JPY","avanzado","temporal","remoto",7,4,"2024-01-02","2024-03-03",1513,7.5,"Japon"
"AI14617",14,2,234520.0,"SGD","ejecutivo","temporal","presencial",14,15,"2024-03-23","2024-04-26",2487,8.6,"Singapur"
"AI14618",8,16,50375.0,"USD","avanzado","temporal","remoto",8,4,"2024-08-29","2024-09-29",1638,9.7,"China"
"AI14619",17,3,60031.0,"EUR","principiante","temporal","hibrido",1,3,"2025-03-17","2025-05-24",1254,9.6,"Vietnam"
"AI14620",4,8,38594.0,"USD","intermedio","autonomo","remoto",4,2,"2025-04-19","2025-06-06",2450,8.4,"Hungria"
"AI14621",14,5,115790.0,"EUR","avanzado","parcial","presencial",5,5,"2024-10-12","2024-12-11",2193,7.6,"Alemania"
"AI14622",10,13,134490.0,"USD","avanzado","parcial","hibrido",7,15,"2024-02-22","2024-03-21",1593,7.0,"Dinamarca"
"AI14623",13,1,80936.0,"USD","intermedio","temporal","remoto",3,5,"2024-11-01","2024-12-27",1341,8.3,"Estados Unidos"
"AI14624",4,3,142227.0,"USD","avanzado","temporal","presencial",5,14,"2024-04-03","2024-05-13",2195,6.1,"Finlandia"
"AI14625",16,16,301196.0,"USD","ejecutivo","completo","remoto",11,10,"2025-04-09","2025-05-24",664,7.3,"Australia"
"AI14626",15,1,42683.0,"USD","avanzado","autonomo","presencial",5,8,"2025-03-12","2025-05-06",527,9.5,"India"
"AI14627",1,9,104271.0,"USD","avanzado","completo","hibrido",9,2,"2024-10-09","2024-10-28",2307,7.7,"Chile"
"AI14628",8,5,53911.0,"USD","avanzado","completo","hibrido",9,9,"2024-02-10","2024-04-15",1406,6.8,"India"
"AI14629",1,5,119029.0,"GBP","intermedio","temporal","hibrido",3,1,"2024-10-27","2024-11-21",1815,8.0,"Reino Unido"
"AI14630",3,10,213288.0,"EUR","ejecutivo","temporal","hibrido",10,7,"2024-02-28","2024-04-02",879,8.5,"Alemania"
"AI14631",10,15,109524.0,"USD","intermedio","parcial","hibrido",3,15,"2024-05-03","2024-07-06",1628,6.9,"Canada"
"AI14632",10,3,58198.0,"USD","intermedio","temporal","hibrido",4,2,"2024-04-13","2024-06-11",1765,6.8,"China"
"AI14633",20,16,113671.0,"USD","intermedio","temporal","remoto",3,4,"2024-06-26","2024-09-05",1239,7.3,"Mexico"
"AI14634",2,2,49824.0,"USD","avanzado","temporal","presencial",6,7,"2024-12-28","2025-01-28",2279,9.9,"India"
"AI14635",18,14,89500.0,"EUR","principiante","parcial","remoto",0,5,"2024-09-30","2024-11-12",935,5.9,"Países Bajos"
"AI14636",20,6,224343.0,"USD","ejecutivo","completo","presencial",13,4,"2024-11-12","2024-12-16",572,7.9,"Corea del Sur"
"AI14637",6,16,175920.0,"SGD","ejecutivo","completo","hibrido",14,14,"2024-07-05","2024-07-25",956,8.7,"Singapur"
"AI14638",3,4,158352.0,"AUD","avanzado","autonomo","hibrido",8,5,"2025-01-21","2025-03-21",1254,9.0,"Australia"
"AI14639",19,10,99340.0,"USD","ejecutivo","completo","presencial",19,9,"2024-09-11","2024-10-11",535,7.4,"China"
"AI14640",17,9,62050.0,"JPY","principiante","temporal","hibrido",0,10,"2025-04-19","2025-06-13",2134,5.1,"Japon"
"AI14641",2,8,73299.0,"USD","principiante","temporal","remoto",1,3,"2024-05-02","2024-06-12",2290,6.4,"Argentina"
"AI14642",20,11,127142.0,"EUR","avanzado","temporal","hibrido",6,1,"2024-08-13","2024-10-23",1104,8.6,"Austria"
"AI14643",20,2,103463.0,"USD","avanzado","temporal","remoto",6,13,"2024-03-16","2024-04-23",1690,6.0,"Israel"
"AI14644",17,6,81210.0,"USD","intermedio","temporal","remoto",3,8,"2024-07-10","2024-07-27",1925,9.0,"Corea del Sur"
"AI14645",3,7,26249.0,"USD","principiante","temporal","hibrido",0,3,"2025-01-09","2025-02-05",2316,9.9,"India"
"AI14646",17,4,92398.0,"AUD","intermedio","temporal","presencial",4,5,"2024-06-09","2024-06-26",1440,5.3,"Australia"
"AI14647",8,6,81062.0,"GBP","principiante","autonomo","hibrido",1,4,"2025-03-10","2025-05-05",2360,7.4,"Reino Unido"
"AI14648",12,1,194332.0,"CHF","avanzado","completo","hibrido",9,7,"2024-06-15","2024-07-09",2134,9.5,"Suiza"
"AI14649",20,12,166789.0,"JPY","avanzado","autonomo","presencial",5,8,"2024-06-11","2024-07-08",989,8.4,"Reino Unido"
"AI14650",10,8,271121.0,"USD","ejecutivo","autonomo","hibrido",19,7,"2024-11-10","2025-01-15",2193,9.6,"Estados Unidos"
"AI14651",9,14,121488.0,"EUR","avanzado","autonomo","remoto",6,2,"2024-07-31","2024-10-07",799,8.0,"Alemania"
"AI14652",7,3,146495.0,"AUD","ejecutivo","temporal","presencial",13,6,"2024-12-08","2025-01-19",1963,5.9,"Australia"
"AI14653",6,7,113007.0,"USD","intermedio","temporal","remoto",2,13,"2025-01-11","2025-03-12",1510,5.2,"Estonia"
"AI14654",20,10,79500.0,"USD","principiante","temporal","remoto",0,7,"2024-04-12","2024-05-16",1217,6.4,"Luxemburgo"
"AI14655",18,1,84593.0,"SGD","intermedio","parcial","presencial",2,1,"2024-12-03","2025-02-08",2411,7.9,"Singapur"
"AI14656",2,7,87458.0,"EUR","intermedio","autonomo","hibrido",3,2,"2024-06-16","2024-08-05",2258,8.2,"Francia"
"AI14657",15,9,207998.0,"USD","ejecutivo","temporal","remoto",19,13,"2025-04-26","2025-07-01",2207,7.6,"Noruega"
"AI14658",13,14,53800.0,"GBP","principiante","autonomo","presencial",1,8,"2024-10-05","2024-11-01",1568,9.7,"Reino Unido"
"AI14659",11,16,56084.0,"EUR","principiante","temporal","hibrido",0,13,"2024-05-21","2024-07-31",1910,6.7,"Países Bajos"
"AI14660",5,11,92516.0,"USD","principiante","completo","presencial",0,14,"2025-02-16","2025-03-04",1766,9.7,"Noruega"
"AI14661",10,4,119724.0,"USD","ejecutivo","autonomo","presencial",14,8,"2024-04-04","2024-05-04",1543,6.6,"China"
"AI14662",11,12,104136.0,"USD","ejecutivo","autonomo","remoto",13,15,"2024-11-14","2025-01-02",647,8.6,"China"
"AI14663",11,13,96383.0,"USD","intermedio","completo","presencial",2,13,"2024-07-18","2024-09-26",543,8.5,"Suecia"
